#!,Workbook:,Custom,Custom
#!,Para reproducir estos datos: abra el archivo original de Excel, haga clic en el botón *Importar archivo de datos* de la pestaña *Secuencia de datos* de la cinta de opciones y desplácese hasta este archivo.
#!,Para obtener más información, visite http://aka.ms/hackingstem/
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-1
-1
-2
-2
-3
-4
-5
-5
-6
-6
-7
-8
-9
-9
-10
-11
-12
-13
-15
-16
-17
-19
-20
-21
-23
-24
-25
-27
-28
-29
-31
-32
-33
-35
-36
-38
-39
-40
-41
-43
-44
-45
-47
-48
-49
-50
-51
-52
-53
-54
-55
-56
-57
-58
-59
-60
-61
